,train_loss,train_acc,test_loss,test_acc,f1_score,correct,incorrect
0,6.209693021941603,0.2631578947368421,5.40197343826294,0.42083333333333334,0.09873650013992759,171,278
1,4.9806850751241045,0.4512061403508772,4.496684646606445,0.5020833333333333,0.1905979894885097,210,239
2,4.2628640333811445,0.4928728070175439,3.8933248202006023,0.5541666666666667,0.2730482534139533,235,214
3,3.7928975046726694,0.5131578947368421,3.572120030721029,0.5416666666666666,0.31542820949683587,229,220
4,3.560828597922074,0.543859649122807,3.416628662745158,0.5458333333333333,0.3207714246809046,231,218
5,3.4690153849752328,0.5263157894736842,3.3421584288279216,0.54375,0.41871996684508456,230,219
6,3.3917316093779446,0.5350877192982456,3.261674642562866,0.55,0.431579312336342,233,216
7,3.3214146212527624,0.5383771929824561,3.1879934310913085,0.5770833333333333,0.485685780505507,246,203
8,3.2979898871036997,0.5537280701754386,3.116283988952637,0.58125,0.4917938236694011,248,201
9,3.167598239162512,0.5723684210526315,3.0525920550028482,0.5916666666666667,0.5164519350382779,253,196
10,3.1108015880250095,0.6030701754385965,2.9898391087849934,0.60625,0.5351028395067535,260,189
11,3.0345467642733923,0.5981359649122807,2.9106396516164144,0.6166666666666667,0.5471937995274366,265,184
12,2.9358488635012976,0.631578947368421,2.831443770726522,0.65,0.6015665445665445,281,168
13,2.874536497551098,0.6354166666666666,2.769102700551351,0.6395833333333333,0.5864213087975464,276,173
14,2.7898494193428443,0.6403508771929824,2.7011768420537314,0.6666666666666666,0.6194509709440156,289,160
15,2.7314464251200357,0.6321271929824561,2.6275667826334637,0.6583333333333333,0.6076414754295326,285,164
16,2.662806046636481,0.6551535087719298,2.538153799374898,0.6770833333333334,0.6341950686527603,294,155
17,2.588196122855471,0.6524122807017544,2.4854612827301024,0.7,0.6751596980255518,305,144
18,2.517336448033651,0.6732456140350878,2.437874968846639,0.6770833333333334,0.6200877270894968,294,155
19,2.460815977631954,0.6606359649122807,2.3680789788564045,0.6770833333333334,0.6215754997811705,294,155
20,2.4508250387091386,0.6239035087719298,2.3130709727605185,0.6604166666666667,0.5817832780493187,286,163
21,2.340613967493961,0.6606359649122807,2.24605491956075,0.7145833333333333,0.6857172381469057,312,137
22,2.2844543749826,0.6962719298245614,2.1899244944254557,0.6833333333333333,0.6491556706540059,297,152
23,2.21735433946576,0.6853070175438597,2.1138512134552,0.7125,0.6878784429774641,311,138
24,2.146604111320094,0.7039473684210527,2.0553389231363934,0.7520833333333333,0.7394199053922433,330,119
25,2.1008924329489993,0.7066885964912281,2.011017386118571,0.775,0.7642957145167782,341,108
26,2.0630996290006136,0.6787280701754386,1.971414033571879,0.63125,0.5305459754274707,272,177
27,2.025277798635918,0.6529605263157895,1.9231995741526287,0.6895833333333333,0.651701785475746,300,149
28,1.9538767191401698,0.6918859649122807,1.8617345412572226,0.7583333333333333,0.7444914135648192,333,116
29,1.9008467657524242,0.6907894736842105,1.8132983128229776,0.7458333333333333,0.7347019914699855,327,122
30,1.856923128429212,0.7149122807017544,1.791967781384786,0.7229166666666667,0.703848127782142,316,133
31,1.8324886079420124,0.6973684210526315,1.760453422864278,0.7479166666666667,0.7359483499805005,328,121
32,1.8034921989106296,0.7012061403508771,1.7476486603418986,0.7520833333333333,0.7359097595872882,330,119
33,1.7957680727306164,0.6913377192982456,1.7129868825276693,0.75625,0.7449551414768806,332,117
34,1.762582448490879,0.7028508771929824,1.697387989362081,0.7833333333333333,0.7734525937546639,345,104
35,1.7301469121062965,0.7341008771929824,1.6674108107884724,0.7645833333333333,0.7426403514897407,336,113
36,1.6962708987687762,0.7291666666666666,1.6525608857472738,0.775,0.7621090793833144,341,108
37,1.682604478116621,0.7308114035087719,1.6175452629725138,0.75,0.7346841253984294,329,120
38,1.6671505308987802,0.7116228070175439,1.5937973896662394,0.7708333333333334,0.7601640372461042,339,110
39,1.6442490502407676,0.7505482456140351,1.5704805453618367,0.7916666666666666,0.7822045577290897,349,100
40,1.6435905904100652,0.7516447368421053,1.5657912572224935,0.7854166666666667,0.7735507764748223,346,103
41,1.5949323135509825,0.7713815789473685,1.5415499051411947,0.7916666666666666,0.7815109028547559,349,100
42,1.6000272035598755,0.7598684210526315,1.5221857229868572,0.8020833333333334,0.7928019544934274,354,95
43,1.5647761654435544,0.7823464912280702,1.5148988962173462,0.7854166666666667,0.7752332961533154,346,103
44,1.5829377697225202,0.7461622807017544,1.5313797076543172,0.7895833333333333,0.776170156374238,348,101
45,1.5373220841089885,0.7894736842105263,1.5107223272323609,0.7979166666666667,0.783211025179047,352,97
46,1.5506173916030348,0.7713815789473685,1.4698921362559,0.8020833333333334,0.7915445659833931,354,95
47,1.5423320594586825,0.7785087719298246,1.4646299839019776,0.8041666666666667,0.7963943574425904,355,94
48,1.5032538886655842,0.7993421052631579,1.4487086852391562,0.8083333333333333,0.7986756640445165,357,92
49,1.4986572119227626,0.8037280701754386,1.443727978070577,0.8083333333333333,0.7947725735412131,357,92
