,train_loss,train_acc,test_loss,test_acc,f1_score,correct,incorrect
0,1.0128411744770252,0.5197368421052632,0.9957025448481241,0.5,0.3658570840982735,209,240
1,0.8281515094271877,0.6880482456140351,0.6744999289512634,0.7895833333333333,0.777959449239726,348,101
2,0.6559248252918846,0.8048245614035088,0.7627193232377371,0.8041666666666667,0.7968775575105044,355,94
3,0.5768976337031314,0.8547149122807017,0.5509171108404796,0.86875,0.8632181396080227,386,63
4,0.5177445249599323,0.8919956140350878,0.5602068444093068,0.8875,0.8823342699975094,395,54
5,0.47577185066122757,0.9089912280701754,0.662794272104899,0.84375,0.8375378174218334,374,75
6,0.47370257764531853,0.9117324561403509,0.8180198788642883,0.7854166666666667,0.7749651971874195,346,103
7,0.4446051575635609,0.9347587719298246,0.5665333330631256,0.89375,0.8869211094471843,398,51
8,0.43061260539188717,0.9424342105263158,0.676129299402237,0.86875,0.8634569948318198,386,63
9,0.4295995679863712,0.9462719298245614,0.493257745107015,0.9125,0.9081330384573646,407,42
10,0.40631519963866786,0.9594298245614035,0.6349353909492492,0.8645833333333334,0.8594509522487362,384,65
11,0.3888845956116392,0.9605263157894737,0.5966715176900228,0.8770833333333333,0.8693869941246626,390,59
12,0.3925031732048905,0.9616228070175439,0.5017936050891876,0.91875,0.91455137340375,410,39
13,0.3745126661501433,0.9709429824561403,0.5113856891791025,0.9020833333333333,0.8956102132692446,402,47
14,0.39277519782384235,0.9709429824561403,0.7363847156365713,0.85625,0.8500577361784254,380,69
15,0.3650009402057581,0.9830043859649122,0.6956731994946798,0.8458333333333333,0.8234770974592482,375,74
16,0.3689751316580856,0.9682017543859649,0.5214837789535522,0.90625,0.9003459558633299,404,45
17,0.3616968356726462,0.9851973684210527,0.6995920995871227,0.8520833333333333,0.8463503154249822,378,71
18,0.3709111203227127,0.9714912280701754,0.47722870906194054,0.90625,0.8991806151683681,404,45
19,0.36960057469836455,0.9676535087719298,0.49520438313484194,0.8958333333333334,0.8890842080843013,399,50
20,0.37012643353980884,0.9671052631578947,0.6409077664216359,0.9,0.893946802253942,401,48
21,0.34981015952009903,0.9884868421052632,0.4708502451578776,0.9166666666666666,0.9126412753200395,409,40
22,0.35584974498079536,0.987390350877193,0.653710949420929,0.8583333333333333,0.8528094511041315,381,68
23,0.35108090231293126,0.9857456140350878,0.4476520876089732,0.9416666666666667,0.9383712309237465,421,28
24,0.35094797402097466,0.987390350877193,0.5234648386637369,0.8958333333333334,0.8861814645750675,399,50
25,0.33949445005048784,0.9917763157894737,0.5072402914365133,0.9020833333333333,0.897916616565701,402,47
26,0.3360979431553891,0.9912280701754386,0.45366480549176535,0.9375,0.9339476313160523,419,30
27,0.35324652153148983,0.9830043859649122,0.4569218993186951,0.9166666666666666,0.9095227379261154,409,40
28,0.3397599092701025,0.9802631578947368,0.5484925508499146,0.8979166666666667,0.8923466318597129,400,49
29,0.34281470169100847,0.9868421052631579,0.44204073150952655,0.9333333333333333,0.9291526665385588,417,32
30,0.32560787598292035,0.9956140350877193,0.4621179163455963,0.9125,0.9070891836174421,407,42
31,0.3284746758770524,0.9928728070175439,0.4617271363735199,0.9166666666666666,0.9126091480939996,409,40
32,0.32238277270082843,0.9967105263157895,0.4925079802672068,0.9020833333333333,0.893854978088724,402,47
33,0.33986495095386837,0.9769736842105263,0.45161998470624287,0.9041666666666667,0.8973367574568564,403,46
34,0.3306370116116708,0.9895833333333334,0.5759415924549103,0.8541666666666666,0.8330338621197738,379,70
35,0.3299706275002998,0.987390350877193,0.4709205627441406,0.90625,0.8989407690712063,404,45
36,0.33267744329937715,0.9791666666666666,0.42880730231602987,0.9395833333333333,0.9359027133038037,420,29
37,0.3417263627052307,0.9846491228070176,0.4523236016432444,0.9229166666666667,0.9169573315715017,412,37
38,0.3237470262929013,0.9950657894736842,0.46548152367273965,0.9104166666666667,0.9065195709031326,406,43
39,0.3318141379900146,0.9780701754385965,0.43282000422477723,0.925,0.9205061206143127,413,36
40,0.3382164119628438,0.9797149122807017,0.48342256943384804,0.8958333333333334,0.8862512332118921,399,50
41,0.3131201382268939,0.9978070175438597,0.5424605369567871,0.8791666666666667,0.8674007520723915,391,58
42,0.3171285244456509,0.9950657894736842,0.4631647527217865,0.9041666666666667,0.8958829959193317,403,46
43,0.3159304078210864,0.9917763157894737,0.49134530623753864,0.8958333333333334,0.8915052016393045,399,50
44,0.3116075689332527,0.9978070175438597,0.4299514710903168,0.9270833333333334,0.9220884510379562,414,35
45,0.3160971146926545,0.9967105263157895,0.4345259169737498,0.9145833333333333,0.9106514445577981,408,41
46,0.3232254087924957,0.9862938596491229,0.4097536265850067,0.9416666666666667,0.9378573989298206,421,28
47,0.3126452303769296,0.993421052631579,0.4235616187254588,0.9291666666666667,0.9241898910101676,415,34
48,0.33282806580526786,0.987390350877193,0.45902323524157207,0.9145833333333333,0.9101257497721668,408,41
49,0.32835316030602707,0.9901315789473685,0.45135075052579243,0.9166666666666666,0.9124159187073951,409,40
