,train_loss,train_acc,test_loss,test_acc,f1_score,correct,incorrect
0,6.334560101492363,0.20723684210526316,5.592206923166911,0.4125,0.10029288405488022,167,282
1,5.2516382618954305,0.4692982456140351,4.7427549680074055,0.5729166666666666,0.22642551839410796,244,205
2,4.618889105947394,0.4928728070175439,4.23790545463562,0.5854166666666667,0.2915670686992646,250,199
3,4.155662816867494,0.5696271929824561,3.8376930713653565,0.6229166666666667,0.34323727665519754,268,181
4,3.7810883605689334,0.5356359649122807,3.5311185995737713,0.64375,0.4625637868973723,278,171
5,3.4830064355281363,0.5723684210526315,3.2520717779795327,0.65625,0.6262438710714573,284,165
6,3.2162018575166402,0.5932017543859649,2.975992282231649,0.66875,0.6414039375322514,290,159
7,2.9420174255705716,0.6129385964912281,2.687111743291219,0.6916666666666667,0.6679995974929991,301,148
8,2.6490941884224877,0.6710526315789473,2.429008960723877,0.75,0.7375747321538016,329,120
9,2.419150109876666,0.706140350877193,2.2589592774709066,0.7645833333333333,0.7532188108886656,336,113
10,2.2726455173994364,0.7110745614035088,2.1146572828292847,0.69375,0.6470151611610196,302,147
11,2.114951863623502,0.7039473684210527,1.9948468128840129,0.7708333333333334,0.7617007573534612,339,110
12,1.9970844649431998,0.7362938596491229,1.8953349113464355,0.7520833333333333,0.7390553130279157,330,119
13,1.9065032214449162,0.7220394736842105,1.8181614001592001,0.75625,0.7444813198145556,332,117
14,1.8266924222310383,0.7406798245614035,1.7410978158315022,0.7729166666666667,0.7623344377256481,340,109
15,1.7652642183136522,0.7445175438596491,1.6945345083872476,0.7541666666666667,0.7433084853608142,331,118
16,1.6997636138347156,0.7697368421052632,1.6346436977386474,0.7833333333333333,0.771728444799029,345,104
17,1.6526760092952795,0.7823464912280702,1.597500212987264,0.775,0.7663432988327502,341,108
18,1.6249959970775403,0.7801535087719298,1.561005187034607,0.7833333333333333,0.7742054931715495,345,104
19,1.5926415690204554,0.7927631578947368,1.5452932119369507,0.7875,0.7784362961332362,347,102
20,1.5635908967570256,0.8026315789473685,1.5207334200541178,0.7895833333333333,0.7815991193533192,348,101
21,1.5359537434159665,0.805921052631579,1.4925203879674276,0.8020833333333334,0.7944350288869305,354,95
22,1.514244098412363,0.8141447368421053,1.4728488524754841,0.8,0.7884045760347672,353,96
23,1.492831589882834,0.8234649122807017,1.446944284439087,0.81875,0.8106281495164591,362,87
24,1.474712373917563,0.8240131578947368,1.4398857752482097,0.8125,0.8010539168433906,359,90
25,1.4516022268094515,0.8327850877192983,1.4099400361378989,0.83125,0.8233670222721318,368,81
26,1.429718069862901,0.8388157894736842,1.3934996922810872,0.8395833333333333,0.8307398701736416,372,77
27,1.414612094561259,0.8360745614035088,1.371050238609314,0.85,0.8421755293078079,377,72
28,1.4059855017745704,0.8448464912280702,1.3580240885416666,0.85625,0.8479222612718152,380,69
29,1.404816980947528,0.8453947368421053,1.3425259510676066,0.85,0.8434946479722599,377,72
30,1.3706419886204235,0.8618421052631579,1.32215043703715,0.8583333333333333,0.851810398898691,381,68
31,1.356565511017515,0.8651315789473685,1.299419069290161,0.86875,0.8616570103708368,386,63
32,1.3434160717746668,0.8629385964912281,1.2956180810928344,0.8791666666666667,0.8709351471392108,391,58
33,1.3474616230579846,0.8569078947368421,1.2927544514338176,0.8645833333333334,0.8583286356746465,384,65
34,1.3288950669138055,0.875,1.2727862040201823,0.8833333333333333,0.8762048876787235,393,56
35,1.3177528632314581,0.8799342105263158,1.2787793715794882,0.8770833333333333,0.8709313069951347,390,59
36,1.3062576975738793,0.8832236842105263,1.260844628016154,0.89375,0.8866387404919515,398,51
37,1.2931480052178366,0.8887061403508771,1.2531656185785929,0.8916666666666667,0.8844002060615231,397,52
38,1.2874275236799007,0.8887061403508771,1.253577216466268,0.89375,0.8862617076443638,398,51
39,1.277085494576839,0.893640350877193,1.2357032299041748,0.9,0.8941909111614582,401,48
40,1.277140602730868,0.8854166666666666,1.245278779665629,0.9,0.8944484409733874,401,48
41,1.2633237336811267,0.9018640350877193,1.22312388420105,0.9145833333333333,0.9088298163836681,408,41
42,1.2699939535375226,0.8930921052631579,1.2380776802698772,0.9083333333333333,0.9037299644879546,405,44
43,1.2638635405322962,0.899671052631579,1.221565842628479,0.9104166666666667,0.9053626924449169,406,43
44,1.2553218226683767,0.8952850877192983,1.2087390502293904,0.9229166666666667,0.9177030896492949,412,37
45,1.239628829454121,0.9117324561403509,1.1998076677322387,0.93125,0.9266742134234595,416,33
46,1.2409985692877519,0.9133771929824561,1.2073230107625326,0.9270833333333334,0.9227956434075179,414,35
47,1.232278403482939,0.912828947368421,1.202938485145569,0.9270833333333334,0.9229404658133382,414,35
48,1.2351354506977819,0.9155701754385965,1.1991628090540567,0.9291666666666667,0.924860898200193,415,34
49,1.219651088379977,0.9226973684210527,1.1987090110778809,0.9291666666666667,0.924307855287419,415,34
