,train_loss,train_acc,test_loss,test_acc,f1_score,correct,incorrect
0,0.7586731131662402,0.7231359649122807,0.711125123500824,0.7729166666666667,0.7605937538977257,340,109
1,0.5846009317197298,0.8393640350877193,0.5636830548445384,0.84375,0.837481170901912,374,75
2,0.5247856509267238,0.868421052631579,0.5137545128663381,0.875,0.8679185572088604,389,60
3,0.47307927514377396,0.9024122807017544,0.4783224602540334,0.8979166666666667,0.8924499654934438,400,49
4,0.4478090881255635,0.9183114035087719,0.7065048476060232,0.81875,0.8074209593946496,362,87
5,0.45218628958651896,0.9172149122807017,0.4454265375932058,0.9229166666666667,0.9192101227453618,412,37
6,0.4388710103536907,0.9210526315789473,0.4214473287264506,0.93125,0.9279932854798502,416,33
7,0.40854023841389436,0.9385964912280702,0.5787163654963176,0.8916666666666667,0.8860625946185374,397,52
8,0.399190026939961,0.9435307017543859,0.44445446530977883,0.9208333333333333,0.9165510136698014,411,38
9,0.3992954649423298,0.9451754385964912,0.6035681525866191,0.8604166666666667,0.850851598688981,382,67
10,0.4156156239802377,0.9396929824561403,0.5266591687997182,0.8854166666666666,0.8779149888754945,394,55
11,0.37208095924896106,0.9643640350877193,0.6228998740514119,0.8541666666666666,0.8458176419245528,379,70
12,0.3639731333966841,0.9676535087719298,0.4075572450955709,0.9395833333333333,0.9368587252861831,420,29
13,0.37437480165247333,0.9599780701754386,0.5934010247389475,0.8895833333333333,0.8824553818396916,396,53
14,0.353866026589745,0.9703947368421053,0.47458125551541647,0.91875,0.9144485921888781,410,39
15,0.3673521635825174,0.9665570175438597,0.49738986094792687,0.9208333333333333,0.9160622528169032,411,38
16,0.3505224747615948,0.9703947368421053,0.500813243786494,0.9145833333333333,0.9101651572139168,408,41
17,0.3552525932328743,0.9654605263157895,0.4172519584496816,0.9458333333333333,0.9427743655537996,423,26
18,0.34758315849722476,0.9709429824561403,0.4677455186843872,0.9291666666666667,0.9254716005842264,415,34
19,0.3527367047050543,0.9709429824561403,0.4555922190348307,0.9291666666666667,0.925472140364129,415,34
20,0.35716519596283897,0.9725877192982456,0.4180786987145742,0.95625,0.9541414141414141,428,21
21,0.3504925364987892,0.9720394736842105,0.46563485264778137,0.93125,0.927452065936588,416,33
22,0.34345305697959766,0.975328947368421,0.7342109103997548,0.8479166666666667,0.837493865554373,376,73
23,0.3796864957140203,0.9616228070175439,0.47259711225827533,0.9208333333333333,0.9162177823980141,411,38
24,0.3461825690771404,0.9731359649122807,0.46227832039197286,0.925,0.9207657004046245,413,36
25,0.3252886350740466,0.9830043859649122,0.451728888352712,0.9458333333333333,0.9430875693870062,423,26
26,0.3199406459666135,0.9862938596491229,0.4598549723625183,0.9375,0.9339047952980803,419,30
27,0.3272013360993904,0.9808114035087719,0.529990283648173,0.9166666666666666,0.9113395152353032,409,40
28,0.3288984063424562,0.9841008771929824,0.4412147065003713,0.9395833333333333,0.9363131248867348,420,29
29,0.32690412015245673,0.9808114035087719,0.43076613346735637,0.9458333333333333,0.9428190710478533,423,26
30,0.3275676495150516,0.9857456140350878,0.4468391120433807,0.9354166666666667,0.9319832725540009,418,31
31,0.3143701135066518,0.9895833333333334,0.4431981325149536,0.94375,0.9406536321261157,422,27
32,0.3059012550011016,0.993421052631579,0.4378184596697489,0.94375,0.9407386453723857,422,27
33,0.3144506765039344,0.9895833333333334,0.4203844984372457,0.95625,0.9540705286842436,428,21
34,0.31603710118092987,0.9912280701754386,0.4487764835357666,0.9416666666666667,0.9386584492654197,421,28
35,0.3071639501211936,0.9912280701754386,0.4802676459153493,0.93125,0.9275277397929944,416,33
36,0.3117790379022297,0.9923245614035088,0.4557367742061615,0.9354166666666667,0.9324235053212141,418,31
37,0.32444258112656443,0.9786184210526315,0.4399260739485423,0.9395833333333333,0.9366863149150971,420,29
38,0.3247878786764647,0.9851973684210527,0.45278579791386925,0.94375,0.9402643744422162,422,27
39,0.31176849519997313,0.9923245614035088,0.45353097120920816,0.9395833333333333,0.9360266631122255,420,29
40,0.33459413208459554,0.9819078947368421,0.47934090296427406,0.93125,0.9268015240077293,416,33
41,0.3150266178867273,0.9884868421052632,0.45200369556744896,0.9395833333333333,0.9365757756902399,420,29
42,0.31182181260042025,0.9901315789473685,0.4712434490521749,0.9395833333333333,0.9358872334848511,420,29
43,0.31711416443188983,0.9884868421052632,0.4482871651649475,0.94375,0.9405773290285347,422,27
44,0.3155940786788338,0.9890350877192983,0.45833707849184674,0.9375,0.9337953352937785,419,30
45,0.3020115698638715,0.9950657894736842,0.4632935186227163,0.9395833333333333,0.9364725647752232,420,29
46,0.3072218434852466,0.9945175438596491,0.46752780278523765,0.9375,0.9339901452211604,419,30
47,0.30378855738723487,0.9945175438596491,0.5177002032597859,0.91875,0.9129458347697232,410,39
48,0.318765064603404,0.9862938596491229,0.47354217370351154,0.9333333333333333,0.930137835226828,417,32
49,0.3123143796335187,0.9906798245614035,0.47225310405095416,0.9291666666666667,0.9237426889927945,415,34
