,train_loss,train_acc,test_loss,test_acc,f1_score,correct,incorrect
0,1.0042586086089151,0.5444078947368421,0.9441463232040406,0.5208333333333334,0.3940499779560132,219,230
1,0.8557264156508864,0.7044956140350878,0.721384072303772,0.8,0.7846436158309457,353,96
2,0.6788906570066485,0.7828947368421053,0.5915401697158813,0.8354166666666667,0.8285058516289657,370,79
3,0.5963352683343386,0.8448464912280702,0.5534430225690206,0.8583333333333333,0.8484300691559395,381,68
4,0.5268781671398565,0.8854166666666666,0.5171486993630727,0.8708333333333333,0.8648786856053086,387,62
5,0.5225557977693123,0.8908991228070176,0.5230945646762848,0.8875,0.8820827486797747,395,54
6,0.4845917904586123,0.9040570175438597,0.5084919114907582,0.8916666666666667,0.8831738821499263,397,52
7,0.47152651558842573,0.9106359649122807,0.5603797535101572,0.8541666666666666,0.8392715607543216,379,70
8,0.46878343402293693,0.9161184210526315,0.7287645101547241,0.825,0.8169294205485319,365,84
9,0.4756521389149783,0.90625,0.5975908478101094,0.8875,0.8804486672501731,395,54
10,0.4349687517734996,0.9369517543859649,0.6691634317239126,0.8354166666666667,0.8128424584777888,370,79
11,0.436214290167156,0.9407894736842105,0.49509057799975076,0.89375,0.888906945547872,398,51
12,0.4084087903039497,0.956140350877193,0.5316925923029582,0.9104166666666667,0.9044773784192154,406,43
13,0.42429182613105104,0.9407894736842105,0.4805872062842051,0.91875,0.9119784983591738,410,39
14,0.3914366819356617,0.9643640350877193,0.5981571773687998,0.8666666666666667,0.8571245694631635,385,64
15,0.40448447382240965,0.9528508771929824,0.49927212397257487,0.9125,0.9072621782398288,407,42
16,0.39476395437591955,0.9676535087719298,0.7144677440325419,0.8208333333333333,0.794355760166201,363,86
17,0.41077539377045214,0.9544956140350878,0.5453669250011444,0.90625,0.902179726953141,404,45
18,0.3952782608960804,0.956140350877193,0.5293459157148998,0.8875,0.8756906600928698,395,54
19,0.3876018356858638,0.9654605263157895,1.0516551236311595,0.78125,0.7385250436188774,344,105
20,0.37702371885902003,0.9709429824561403,0.5484251777331034,0.8791666666666667,0.8705268769107275,391,58
21,0.39250693143459786,0.9544956140350878,0.48785630861918133,0.9166666666666666,0.9118242596121111,409,40
22,0.35898477727906747,0.981359649122807,0.6202520390351614,0.85,0.837300827043661,377,72
23,0.3918431474451433,0.9632675438596491,0.6851408084233602,0.9,0.8953188094606807,401,48
24,0.38258349895477295,0.9671052631578947,0.6575105786323547,0.8333333333333334,0.812855387989793,369,80
25,0.3568490016878697,0.9862938596491229,0.7973806103070576,0.8479166666666667,0.841649066354639,376,73
26,0.37590630953772025,0.9627192982456141,0.5432367185751598,0.8708333333333333,0.8607639924536966,387,62
27,0.36784067174844576,0.9671052631578947,0.5142620543638865,0.90625,0.9019487785771368,404,45
28,0.3585875865660216,0.9731359649122807,0.48516842325528464,0.925,0.9207732131500882,413,36
29,0.34338527133590296,0.9879385964912281,0.5058108290036519,0.9125,0.9086772158444513,407,42
30,0.34749821926418106,0.9841008771929824,1.020659601688385,0.83125,0.8244964029739045,368,81
31,0.35028395631857084,0.9824561403508771,0.4327289621035258,0.9270833333333334,0.9230118496399712,414,35
32,0.34965400267065616,0.9857456140350878,0.45082452495892844,0.9270833333333334,0.9219464253318774,414,35
33,0.34162522355715436,0.9851973684210527,0.49495442112286886,0.9125,0.9080023153172707,407,42
34,0.3531354838295987,0.9786184210526315,0.4234009285767873,0.9416666666666667,0.9382249162162911,421,28
35,0.3343391125662285,0.9917763157894737,0.42872251669565836,0.9333333333333333,0.9289837689461748,417,32
36,0.3349060489420305,0.9890350877192983,0.4651427527268728,0.9145833333333333,0.9084535631229173,408,41
37,0.35588596473660383,0.9769736842105263,0.48892154296239215,0.9041666666666667,0.8990126924639924,403,46
38,0.35084713864744754,0.9802631578947368,0.5175049602985382,0.9104166666666667,0.9061531195662522,406,43
39,0.3353462004870699,0.9846491228070176,0.4655730307102203,0.9208333333333333,0.9143304178066819,411,38
40,0.3549579679965973,0.9780701754385965,0.4616133729616801,0.91875,0.9125758271115738,410,39
41,0.3412306387173502,0.9720394736842105,0.5032268762588501,0.9041666666666667,0.8949712764892412,403,46
42,0.33938029565309225,0.9808114035087719,0.6270103573799133,0.84375,0.8277131002965522,374,75
43,0.33161220843331857,0.9841008771929824,0.4294802983601888,0.925,0.9207818745452189,413,36
44,0.32897411103834184,0.9928728070175439,0.4422493755817413,0.9145833333333333,0.9099796437107021,408,41
45,0.3302275805096877,0.9884868421052632,0.4505261460940043,0.925,0.9200146289992311,413,36
46,0.3387727716512847,0.9819078947368421,0.42948986689249674,0.9291666666666667,0.9253831564447103,415,34
47,0.3432189252292901,0.9791666666666666,0.4224986414114634,0.925,0.9210591853998883,413,36
48,0.3253993993265587,0.9923245614035088,0.44027907252311704,0.9208333333333333,0.9163161786542137,411,38
49,0.3397366530016849,0.9808114035087719,0.4421389202276866,0.93125,0.9275414022475346,416,33
